RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time
numeriLite,1,5,Numeric,true,JUtil,true,177
numeriLite,1,5,Numeric,true,Brics,true,163
numeriLite,1,5,Numeric,true,BricsOptimized,true,37
numeriLite,1,5,Numeric,true,JRegex,true,196
numeriLite,2,8,Numeric,true,JUtil,true,156
numeriLite,2,8,Numeric,true,Brics,true,252
numeriLite,2,8,Numeric,true,BricsOptimized,true,43
numeriLite,2,8,Numeric,true,JRegex,true,186
numeriLite,3,7,Numeric,true,JUtil,true,166
numeriLite,3,7,Numeric,true,Brics,true,222
numeriLite,3,7,Numeric,true,BricsOptimized,true,39
numeriLite,3,7,Numeric,true,JRegex,true,185
numeriLite,4,6,Numeric,true,JUtil,true,153
numeriLite,4,6,Numeric,true,Brics,true,192
numeriLite,4,6,Numeric,true,BricsOptimized,true,37
numeriLite,4,6,Numeric,true,JRegex,true,184
numeriLite,5,2,Numeric,true,JUtil,true,136
numeriLite,5,2,Numeric,true,Brics,true,70
numeriLite,5,2,Numeric,true,BricsOptimized,true,24
numeriLite,5,2,Numeric,true,JRegex,true,180
numeriLite,6,4,Numeric,true,JUtil,true,148
numeriLite,6,4,Numeric,true,Brics,true,131
numeriLite,6,4,Numeric,true,BricsOptimized,true,32
numeriLite,6,4,Numeric,true,JRegex,true,182
numeriLite,7,3,Numeric,false,JUtil,true,149
numeriLite,7,3,Numeric,false,Brics,true,107
numeriLite,7,3,Numeric,false,BricsOptimized,true,24
numeriLite,7,3,Numeric,false,JRegex,true,265
numeriLite,8,7,Numeric,true,JUtil,true,152
numeriLite,8,7,Numeric,true,Brics,true,240
numeriLite,8,7,Numeric,true,BricsOptimized,true,40
numeriLite,8,7,Numeric,true,JRegex,true,186
numeriLite,9,8,Numeric,false,JUtil,true,156
numeriLite,9,8,Numeric,false,Brics,true,239
numeriLite,9,8,Numeric,false,BricsOptimized,true,37
numeriLite,9,8,Numeric,false,JRegex,true,405
numeriLite,10,5,Numeric,false,JUtil,true,118
numeriLite,10,5,Numeric,false,Brics,true,43
numeriLite,10,5,Numeric,false,BricsOptimized,true,17
numeriLite,10,5,Numeric,false,JRegex,true,174
numeriLite,11,4,Numeric,false,JUtil,true,118
numeriLite,11,4,Numeric,false,Brics,true,41
numeriLite,11,4,Numeric,false,BricsOptimized,true,17
numeriLite,11,4,Numeric,false,JRegex,true,167
numeriLite,12,8,Numeric,false,JUtil,true,118
numeriLite,12,8,Numeric,false,Brics,true,40
numeriLite,12,8,Numeric,false,BricsOptimized,true,17
numeriLite,12,8,Numeric,false,JRegex,true,168
numeriLite,13,8,Numeric,false,JUtil,true,170
numeriLite,13,8,Numeric,false,Brics,true,239
numeriLite,13,8,Numeric,false,BricsOptimized,true,37
numeriLite,13,8,Numeric,false,JRegex,true,404
numeriLite,14,9,Numeric,false,JUtil,true,119
numeriLite,14,9,Numeric,false,Brics,true,40
numeriLite,14,9,Numeric,false,BricsOptimized,true,17
numeriLite,14,9,Numeric,false,JRegex,true,169
numeriLite,15,3,Numeric,true,JUtil,true,149
numeriLite,15,3,Numeric,true,Brics,true,108
numeriLite,15,3,Numeric,true,BricsOptimized,true,26
numeriLite,15,3,Numeric,true,JRegex,true,181
numeriLite,16,3,Numeric,true,JUtil,true,158
numeriLite,16,3,Numeric,true,Brics,true,107
numeriLite,16,3,Numeric,true,BricsOptimized,true,26
numeriLite,16,3,Numeric,true,JRegex,true,182
numeriLite,17,0,Numeric,false,JUtil,true,116
numeriLite,17,0,Numeric,false,Brics,true,16
numeriLite,17,0,Numeric,false,BricsOptimized,true,13
numeriLite,17,0,Numeric,false,JRegex,true,168
numeriLite,18,3,Numeric,false,JUtil,true,115
numeriLite,18,3,Numeric,false,Brics,true,41
numeriLite,18,3,Numeric,false,BricsOptimized,true,18
numeriLite,18,3,Numeric,false,JRegex,true,167
numeriLite,19,4,Numeric,true,JUtil,true,152
numeriLite,19,4,Numeric,true,Brics,true,140
numeriLite,19,4,Numeric,true,BricsOptimized,true,31
numeriLite,19,4,Numeric,true,JRegex,true,182
numeriLite,20,4,Numeric,false,JUtil,true,153
numeriLite,20,4,Numeric,false,Brics,true,139
numeriLite,20,4,Numeric,false,BricsOptimized,true,27
numeriLite,20,4,Numeric,false,JRegex,true,279
numeriLite,21,3,Numeric,true,JUtil,true,150
numeriLite,21,3,Numeric,true,Brics,true,107
numeriLite,21,3,Numeric,true,BricsOptimized,true,26
numeriLite,21,3,Numeric,true,JRegex,true,179
numeriLite,22,112,Numeric,true,JUtil,true,423
numeriLite,22,112,Numeric,true,Brics,true,3694
numeriLite,22,112,Numeric,true,BricsOptimized,true,559
numeriLite,22,112,Numeric,true,JRegex,true,325
numeriLite,23,12,Numeric,true,JUtil,true,179
numeriLite,23,12,Numeric,true,Brics,true,399
numeriLite,23,12,Numeric,true,BricsOptimized,true,56
numeriLite,23,12,Numeric,true,JRegex,true,190
numeriLite,24,58,Numeric,false,JUtil,true,351
numeriLite,24,58,Numeric,false,Brics,true,1719
numeriLite,24,58,Numeric,false,BricsOptimized,true,241
numeriLite,24,58,Numeric,false,JRegex,true,2011
numeriLite,25,19,Numeric,true,JUtil,true,206
numeriLite,25,19,Numeric,true,Brics,true,642
numeriLite,25,19,Numeric,true,BricsOptimized,true,80
numeriLite,25,19,Numeric,true,JRegex,true,201
numeriLite,26,1,Numeric,false,JUtil,true,115
numeriLite,26,1,Numeric,false,Brics,true,39
numeriLite,26,1,Numeric,false,BricsOptimized,true,17
numeriLite,26,1,Numeric,false,JRegex,true,165
numeriLite,27,4,Numeric,false,JUtil,true,116
numeriLite,27,4,Numeric,false,Brics,true,39
numeriLite,27,4,Numeric,false,BricsOptimized,true,17
numeriLite,27,4,Numeric,false,JRegex,true,171
numeriLite,28,10,Numeric,false,JUtil,true,120
numeriLite,28,10,Numeric,false,Brics,true,39
numeriLite,28,10,Numeric,false,BricsOptimized,true,17
numeriLite,28,10,Numeric,false,JRegex,true,167
numeriLite,29,12,Numeric,false,JUtil,true,115
numeriLite,29,12,Numeric,false,Brics,true,39
numeriLite,29,12,Numeric,false,BricsOptimized,true,18
numeriLite,29,12,Numeric,false,JRegex,true,167
numeriLite,30,8,Numeric,true,JUtil,true,162
numeriLite,30,8,Numeric,true,Brics,true,268
numeriLite,30,8,Numeric,true,BricsOptimized,true,43
numeriLite,30,8,Numeric,true,JRegex,true,186
numeriLite,31,25,Numeric,false,JUtil,true,115
numeriLite,31,25,Numeric,false,Brics,true,40
numeriLite,31,25,Numeric,false,BricsOptimized,true,17
numeriLite,31,25,Numeric,false,JRegex,true,168
numeriLite,32,16,Numeric,false,JUtil,true,116
numeriLite,32,16,Numeric,false,Brics,true,40
numeriLite,32,16,Numeric,false,BricsOptimized,true,17
numeriLite,32,16,Numeric,false,JRegex,true,190
numeriLite,33,11,Numeric,false,JUtil,true,115
numeriLite,33,11,Numeric,false,Brics,true,42
numeriLite,33,11,Numeric,false,BricsOptimized,true,17
numeriLite,33,11,Numeric,false,JRegex,true,167
numeriLite,34,5,Numeric,true,JUtil,true,157
numeriLite,34,5,Numeric,true,Brics,true,190
numeriLite,34,5,Numeric,true,BricsOptimized,true,45
numeriLite,34,5,Numeric,true,JRegex,true,183
numeriLite,35,30,Numeric,false,JUtil,true,257
numeriLite,35,30,Numeric,false,Brics,true,969
numeriLite,35,30,Numeric,false,BricsOptimized,true,122
numeriLite,35,30,Numeric,false,JRegex,true,1190
numeriLite,36,6,Numeric,true,JUtil,true,164
numeriLite,36,6,Numeric,true,Brics,true,213
numeriLite,36,6,Numeric,true,BricsOptimized,true,40
numeriLite,36,6,Numeric,true,JRegex,true,182
numeriLite,37,7,Numeric,true,JUtil,true,159
numeriLite,37,7,Numeric,true,Brics,true,237
numeriLite,37,7,Numeric,true,BricsOptimized,true,40
numeriLite,37,7,Numeric,true,JRegex,true,196
numeriLite,38,33,Numeric,false,JUtil,true,272
numeriLite,38,33,Numeric,false,Brics,true,1110
numeriLite,38,33,Numeric,false,BricsOptimized,true,148
numeriLite,38,33,Numeric,false,JRegex,true,1328
numeriLite,39,4,Numeric,false,JUtil,true,115
numeriLite,39,4,Numeric,false,Brics,true,39
numeriLite,39,4,Numeric,false,BricsOptimized,true,17
numeriLite,39,4,Numeric,false,JRegex,true,165
numeriLite,40,12,Numeric,false,JUtil,true,159
numeriLite,40,12,Numeric,false,Brics,true,205
numeriLite,40,12,Numeric,false,BricsOptimized,true,34
numeriLite,40,12,Numeric,false,JRegex,true,352
numeriLite,41,5,Numeric,true,JUtil,true,156
numeriLite,41,5,Numeric,true,Brics,true,171
numeriLite,41,5,Numeric,true,BricsOptimized,true,33
numeriLite,41,5,Numeric,true,JRegex,true,181
numeriLite,42,13,Numeric,true,JUtil,true,186
numeriLite,42,13,Numeric,true,Brics,true,431
numeriLite,42,13,Numeric,true,BricsOptimized,true,59
numeriLite,42,13,Numeric,true,JRegex,true,194
numeriLite,43,2,Numeric,false,JUtil,true,116
numeriLite,43,2,Numeric,false,Brics,true,39
numeriLite,43,2,Numeric,false,BricsOptimized,true,18
numeriLite,43,2,Numeric,false,JRegex,true,165
numeriLite,44,1,Numeric,false,JUtil,true,114
numeriLite,44,1,Numeric,false,Brics,true,39
numeriLite,44,1,Numeric,false,BricsOptimized,true,17
numeriLite,44,1,Numeric,false,JRegex,true,165
numeriLite,45,5,Numeric,true,JUtil,true,154
numeriLite,45,5,Numeric,true,Brics,true,175
numeriLite,45,5,Numeric,true,BricsOptimized,true,34
numeriLite,45,5,Numeric,true,JRegex,true,181
numeriLite,46,19,Numeric,false,JUtil,true,117
numeriLite,46,19,Numeric,false,Brics,true,39
numeriLite,46,19,Numeric,false,BricsOptimized,true,17
numeriLite,46,19,Numeric,false,JRegex,true,167
numeriLite,47,15,Numeric,false,JUtil,true,203
numeriLite,47,15,Numeric,false,Brics,true,514
numeriLite,47,15,Numeric,false,BricsOptimized,true,63
numeriLite,47,15,Numeric,false,JRegex,true,688
numeriLite,48,10,Numeric,false,JUtil,true,161
numeriLite,48,10,Numeric,false,Brics,true,238
numeriLite,48,10,Numeric,false,BricsOptimized,true,37
numeriLite,48,10,Numeric,false,JRegex,true,387
numeriLite,49,10,Numeric,false,JUtil,true,151
numeriLite,49,10,Numeric,false,Brics,true,72
numeriLite,49,10,Numeric,false,BricsOptimized,true,20
numeriLite,49,10,Numeric,false,JRegex,true,209
numeriLite,50,5,Numeric,false,JUtil,true,150
numeriLite,50,5,Numeric,false,Brics,true,139
numeriLite,50,5,Numeric,false,BricsOptimized,true,27
numeriLite,50,5,Numeric,false,JRegex,true,279
