RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time(ms)
floatingLite,28,12,Numeric,true,JUtil,true,258
floatingLite,28,12,Numeric,true,Brics,true,57
floatingLite,28,12,Numeric,true,JRegex,true,340
floatingLite,29,7,Numeric,false,JUtil,true,132
floatingLite,29,7,Numeric,false,Brics,true,15
floatingLite,29,7,Numeric,false,JRegex,true,264
floatingLite,30,5,Numeric,false,JUtil,true,243
floatingLite,30,5,Numeric,false,Brics,true,24
floatingLite,30,5,Numeric,false,JRegex,true,474
floatingLite,31,8,Numeric,false,JUtil,true,159
floatingLite,31,8,Numeric,false,Brics,true,18
floatingLite,31,8,Numeric,false,JRegex,true,344
floatingLite,32,4,Numeric,true,JUtil,true,187
floatingLite,32,4,Numeric,true,Brics,true,31
floatingLite,32,4,Numeric,true,JRegex,true,331
floatingLite,33,7,Numeric,true,JUtil,true,211
floatingLite,33,7,Numeric,true,Brics,true,40
floatingLite,33,7,Numeric,true,JRegex,true,338
floatingLite,34,10,Numeric,false,JUtil,true,317
floatingLite,34,10,Numeric,false,Brics,true,45
floatingLite,34,10,Numeric,false,JRegex,true,771
floatingLite,35,8,Numeric,false,JUtil,true,309
floatingLite,35,8,Numeric,false,Brics,true,31
floatingLite,35,8,Numeric,false,JRegex,true,594
floatingLite,36,11,Numeric,false,JUtil,true,408
floatingLite,36,11,Numeric,false,Brics,true,48
floatingLite,36,11,Numeric,false,JRegex,true,849
floatingLite,37,14,Numeric,true,JUtil,true,261
floatingLite,37,14,Numeric,true,Brics,true,62
floatingLite,37,14,Numeric,true,JRegex,true,347
floatingLite,38,7,Numeric,false,JUtil,true,282
floatingLite,38,7,Numeric,false,Brics,true,31
floatingLite,38,7,Numeric,false,JRegex,true,531
floatingLite,39,8,Numeric,false,JUtil,true,303
floatingLite,39,8,Numeric,false,Brics,true,28
floatingLite,39,8,Numeric,false,JRegex,true,574
floatingLite,40,7,Numeric,true,JUtil,true,223
floatingLite,40,7,Numeric,true,Brics,true,40
floatingLite,40,7,Numeric,true,JRegex,true,339
floatingLite,41,10,Numeric,true,JUtil,true,246
floatingLite,41,10,Numeric,true,Brics,true,50
floatingLite,41,10,Numeric,true,JRegex,true,340
floatingLite,42,7,Numeric,true,JUtil,true,222
floatingLite,42,7,Numeric,true,Brics,true,37
floatingLite,42,7,Numeric,true,JRegex,true,338
floatingLite,43,5,Numeric,true,JUtil,true,200
floatingLite,43,5,Numeric,true,Brics,true,32
floatingLite,43,5,Numeric,true,JRegex,true,335
floatingLite,44,6,Numeric,false,JUtil,true,161
floatingLite,44,6,Numeric,false,Brics,true,17
floatingLite,44,6,Numeric,false,JRegex,true,340
floatingLite,45,8,Numeric,false,JUtil,true,134
floatingLite,45,8,Numeric,false,Brics,true,18
floatingLite,45,8,Numeric,false,JRegex,true,267
floatingLite,46,2,Numeric,false,JUtil,true,155
floatingLite,46,2,Numeric,false,Brics,true,22
floatingLite,46,2,Numeric,false,JRegex,true,342
floatingLite,47,3,Numeric,false,JUtil,true,162
