RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time
hexcolorsLite,25,4,Misto,true,JUtil,true,274
hexcolorsLite,25,4,Misto,true,Brics,true,118
hexcolorsLite,25,4,Misto,true,BricsOptimized,true,31
hexcolorsLite,25,4,Misto,true,JRegex,true,1274
hexcolorsLite,26,5,Misto,false,JUtil,true,307
hexcolorsLite,26,5,Misto,false,Brics,true,161
hexcolorsLite,26,5,Misto,false,BricsOptimized,true,33
hexcolorsLite,26,5,Misto,false,JRegex,true,1446
hexcolorsLite,27,5,Misto,false,JUtil,true,339
hexcolorsLite,27,5,Misto,false,Brics,true,161
hexcolorsLite,27,5,Misto,false,BricsOptimized,true,34
hexcolorsLite,27,5,Misto,false,JRegex,true,1708
hexcolorsLite,28,7,Misto,true,JUtil,true,374
hexcolorsLite,28,7,Misto,true,Brics,true,197
hexcolorsLite,28,7,Misto,true,BricsOptimized,true,40
hexcolorsLite,28,7,Misto,true,JRegex,true,1874
hexcolorsLite,29,7,Misto,true,JUtil,true,400
hexcolorsLite,29,7,Misto,true,Brics,true,231
hexcolorsLite,29,7,Misto,true,BricsOptimized,true,40
hexcolorsLite,29,7,Misto,true,JRegex,true,1891
hexcolorsLite,30,4,Misto,true,JUtil,true,282
hexcolorsLite,30,4,Misto,true,Brics,true,153
hexcolorsLite,30,4,Misto,true,BricsOptimized,true,31
hexcolorsLite,30,4,Misto,true,JRegex,true,1301
hexcolorsLite,31,7,Misto,true,JUtil,true,376
hexcolorsLite,31,7,Misto,true,Brics,true,214
hexcolorsLite,31,7,Misto,true,BricsOptimized,true,40
hexcolorsLite,31,7,Misto,true,JRegex,true,1903
hexcolorsLite,32,4,Misto,true,JUtil,true,260
hexcolorsLite,32,4,Misto,true,Brics,true,114
hexcolorsLite,32,4,Misto,true,BricsOptimized,true,30
hexcolorsLite,32,4,Misto,true,JRegex,true,1256
hexcolorsLite,33,7,Misto,true,JUtil,true,389
hexcolorsLite,33,7,Misto,true,Brics,true,234
hexcolorsLite,33,7,Misto,true,BricsOptimized,true,40
hexcolorsLite,33,7,Misto,true,JRegex,true,1924
hexcolorsLite,34,7,Misto,true,JUtil,true,383
hexcolorsLite,34,7,Misto,true,Brics,true,240
hexcolorsLite,34,7,Misto,true,BricsOptimized,true,40
hexcolorsLite,34,7,Misto,true,JRegex,true,1971
hexcolorsLite,35,8,Misto,false,JUtil,true,426
hexcolorsLite,35,8,Misto,false,Brics,true,249
hexcolorsLite,35,8,Misto,false,BricsOptimized,true,42
hexcolorsLite,35,8,Misto,false,JRegex,true,2203
hexcolorsLite,36,7,Misto,true,JUtil,true,404
hexcolorsLite,36,7,Misto,true,Brics,true,266
hexcolorsLite,36,7,Misto,true,BricsOptimized,true,45
hexcolorsLite,36,7,Misto,true,JRegex,true,1988
hexcolorsLite,37,6,Misto,false,JUtil,true,101
hexcolorsLite,37,6,Misto,false,Brics,true,40
hexcolorsLite,37,6,Misto,false,BricsOptimized,true,17
hexcolorsLite,37,6,Misto,false,JRegex,true,213
hexcolorsLite,38,7,Misto,false,JUtil,true,365
hexcolorsLite,38,7,Misto,false,Brics,true,200
hexcolorsLite,38,7,Misto,false,BricsOptimized,true,35
hexcolorsLite,38,7,Misto,false,JRegex,true,1677
hexcolorsLite,39,7,Misto,false,JUtil,true,355
hexcolorsLite,39,7,Misto,false,Brics,true,212
hexcolorsLite,39,7,Misto,false,BricsOptimized,true,35
hexcolorsLite,39,7,Misto,false,JRegex,true,1662
hexcolorsLite,40,7,Misto,true,JUtil,true,387
hexcolorsLite,40,7,Misto,true,Brics,true,228
hexcolorsLite,40,7,Misto,true,BricsOptimized,true,40
hexcolorsLite,40,7,Misto,true,JRegex,true,1905
hexcolorsLite,41,9,Misto,false,JUtil,true,132
hexcolorsLite,41,9,Misto,false,Brics,true,79
hexcolorsLite,41,9,Misto,false,BricsOptimized,true,19
hexcolorsLite,41,9,Misto,false,JRegex,true,469
hexcolorsLite,42,7,Misto,true,JUtil,true,383
hexcolorsLite,42,7,Misto,true,Brics,true,246
hexcolorsLite,42,7,Misto,true,BricsOptimized,true,40
hexcolorsLite,42,7,Misto,true,JRegex,true,1894
hexcolorsLite,43,7,Misto,true,JUtil,true,375
hexcolorsLite,43,7,Misto,true,Brics,true,223
hexcolorsLite,43,7,Misto,true,BricsOptimized,true,40
hexcolorsLite,43,7,Misto,true,JRegex,true,1897
hexcolorsLite,44,7,Misto,true,JUtil,true,379
hexcolorsLite,44,7,Misto,true,Brics,true,235
hexcolorsLite,44,7,Misto,true,BricsOptimized,true,41
hexcolorsLite,44,7,Misto,true,JRegex,true,1933
hexcolorsLite,45,7,Misto,true,JUtil,true,446
hexcolorsLite,45,7,Misto,true,Brics,true,240
hexcolorsLite,45,7,Misto,true,BricsOptimized,true,40
hexcolorsLite,45,7,Misto,true,JRegex,true,1941
hexcolorsLite,46,7,Misto,true,JUtil,true,379
hexcolorsLite,46,7,Misto,true,Brics,true,207
hexcolorsLite,46,7,Misto,true,BricsOptimized,true,40
hexcolorsLite,46,7,Misto,true,JRegex,true,1962
hexcolorsLite,47,7,Misto,false,JUtil,true,274
hexcolorsLite,47,7,Misto,false,Brics,true,176
hexcolorsLite,47,7,Misto,false,BricsOptimized,true,34
hexcolorsLite,47,7,Misto,false,JRegex,true,979
hexcolorsLite,48,6,Misto,false,JUtil,true,100
hexcolorsLite,48,6,Misto,false,Brics,true,43
hexcolorsLite,48,6,Misto,false,BricsOptimized,true,17
hexcolorsLite,48,6,Misto,false,JRegex,true,219
hexcolorsLite,49,7,Misto,true,JUtil,true,390
hexcolorsLite,49,7,Misto,true,Brics,true,244
hexcolorsLite,49,7,Misto,true,BricsOptimized,true,41
hexcolorsLite,49,7,Misto,true,JRegex,true,1941
hexcolorsLite,50,7,Misto,true,JUtil,true,372
hexcolorsLite,50,7,Misto,true,Brics,true,236
hexcolorsLite,50,7,Misto,true,BricsOptimized,true,41
hexcolorsLite,50,7,Misto,true,JRegex,true,1858
