RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time
falselettereLite,24,96,Alfabetico,false,Brics,true,74
falselettereLite,24,96,Alfabetico,false,BricsOptimized,true,19
falselettereLite,24,96,Alfabetico,false,JRegex,true,239
falselettereLite,25,100,Alfabetico,false,JUtil,true,112
falselettereLite,25,100,Alfabetico,false,Brics,true,50
falselettereLite,25,100,Alfabetico,false,BricsOptimized,true,16
falselettereLite,25,100,Alfabetico,false,JRegex,true,197
falselettereLite,26,104,Alfabetico,false,JUtil,true,109
falselettereLite,26,104,Alfabetico,false,Brics,true,42
falselettereLite,26,104,Alfabetico,false,BricsOptimized,true,16
falselettereLite,26,104,Alfabetico,false,JRegex,true,200
falselettereLite,27,108,Alfabetico,false,JUtil,true,108
falselettereLite,27,108,Alfabetico,false,Brics,true,42
falselettereLite,27,108,Alfabetico,false,BricsOptimized,true,16
falselettereLite,27,108,Alfabetico,false,JRegex,true,201
falselettereLite,28,112,Alfabetico,false,JUtil,true,124
falselettereLite,28,112,Alfabetico,false,Brics,true,74
falselettereLite,28,112,Alfabetico,false,BricsOptimized,true,19
falselettereLite,28,112,Alfabetico,false,JRegex,true,246
falselettereLite,29,116,Alfabetico,false,JUtil,true,145
falselettereLite,29,116,Alfabetico,false,Brics,true,139
falselettereLite,29,116,Alfabetico,false,BricsOptimized,true,25
falselettereLite,29,116,Alfabetico,false,JRegex,true,317
falselettereLite,30,120,Alfabetico,false,JUtil,true,124
falselettereLite,30,120,Alfabetico,false,Brics,true,74
falselettereLite,30,120,Alfabetico,false,BricsOptimized,true,19
falselettereLite,30,120,Alfabetico,false,JRegex,true,251
falselettereLite,31,124,Alfabetico,false,JUtil,true,109
falselettereLite,31,124,Alfabetico,false,Brics,true,42
falselettereLite,31,124,Alfabetico,false,BricsOptimized,true,16
falselettereLite,31,124,Alfabetico,false,JRegex,true,210
falselettereLite,32,128,Alfabetico,false,JUtil,true,123
falselettereLite,32,128,Alfabetico,false,Brics,true,73
falselettereLite,32,128,Alfabetico,false,BricsOptimized,true,19
falselettereLite,32,128,Alfabetico,false,JRegex,true,259
falselettereLite,33,132,Alfabetico,false,JUtil,true,123
falselettereLite,33,132,Alfabetico,false,Brics,true,74
falselettereLite,33,132,Alfabetico,false,BricsOptimized,true,19
falselettereLite,33,132,Alfabetico,false,JRegex,true,260
falselettereLite,34,136,Alfabetico,false,JUtil,true,108
falselettereLite,34,136,Alfabetico,false,Brics,true,43
falselettereLite,34,136,Alfabetico,false,BricsOptimized,true,16
