RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time
falseMistoLite,1,4,Misto,false,JUtil,true,190
falseMistoLite,1,4,Misto,false,Brics,true,149
falseMistoLite,1,4,Misto,false,BricsOptimized,true,34
falseMistoLite,1,4,Misto,false,JRegex,true,286
falseMistoLite,2,8,Misto,false,JUtil,true,196
falseMistoLite,2,8,Misto,false,Brics,true,253
falseMistoLite,2,8,Misto,false,BricsOptimized,true,42
falseMistoLite,2,8,Misto,false,JRegex,true,424
falseMistoLite,3,12,Misto,false,JUtil,true,242
falseMistoLite,3,12,Misto,false,Brics,true,389
falseMistoLite,3,12,Misto,false,BricsOptimized,true,55
falseMistoLite,3,12,Misto,false,JRegex,true,570
falseMistoLite,4,16,Misto,false,JUtil,true,285
falseMistoLite,4,16,Misto,false,Brics,true,499
falseMistoLite,4,16,Misto,false,BricsOptimized,true,69
falseMistoLite,4,16,Misto,false,JRegex,true,713
falseMistoLite,5,20,Misto,false,JUtil,true,329
falseMistoLite,5,20,Misto,false,Brics,true,598
falseMistoLite,5,20,Misto,false,BricsOptimized,true,83
falseMistoLite,5,20,Misto,false,JRegex,true,857
falseMistoLite,6,24,Misto,false,JUtil,true,372
falseMistoLite,6,24,Misto,false,Brics,true,747
falseMistoLite,6,24,Misto,false,BricsOptimized,true,100
falseMistoLite,6,24,Misto,false,JRegex,true,1021
falseMistoLite,7,28,Misto,false,JUtil,true,414
falseMistoLite,7,28,Misto,false,Brics,true,885
falseMistoLite,7,28,Misto,false,BricsOptimized,true,121
falseMistoLite,7,28,Misto,false,JRegex,true,1159
falseMistoLite,8,32,Misto,false,JUtil,true,452
falseMistoLite,8,32,Misto,false,Brics,true,966
falseMistoLite,8,32,Misto,false,BricsOptimized,true,164
falseMistoLite,8,32,Misto,false,JRegex,true,1265
falseMistoLite,9,36,Misto,false,JUtil,true,507
falseMistoLite,9,36,Misto,false,Brics,true,1153
falseMistoLite,9,36,Misto,false,BricsOptimized,true,162
falseMistoLite,9,36,Misto,false,JRegex,true,1443
falseMistoLite,10,40,Misto,false,JUtil,true,552
falseMistoLite,10,40,Misto,false,Brics,true,1236
falseMistoLite,10,40,Misto,false,BricsOptimized,true,182
falseMistoLite,10,40,Misto,false,JRegex,true,1586
falseMistoLite,11,44,Misto,false,JUtil,true,593
falseMistoLite,11,44,Misto,false,Brics,true,1388
falseMistoLite,11,44,Misto,false,BricsOptimized,true,203
falseMistoLite,11,44,Misto,false,JRegex,true,1729
falseMistoLite,12,48,Misto,false,JUtil,true,639
falseMistoLite,12,48,Misto,false,Brics,true,1482
falseMistoLite,12,48,Misto,false,BricsOptimized,true,223
falseMistoLite,12,48,Misto,false,JRegex,true,1871
falseMistoLite,13,52,Misto,false,JUtil,true,694
falseMistoLite,13,52,Misto,false,Brics,true,1613
falseMistoLite,13,52,Misto,false,BricsOptimized,true,248
falseMistoLite,13,52,Misto,false,JRegex,true,2014
falseMistoLite,14,56,Misto,false,JUtil,true,729
falseMistoLite,14,56,Misto,false,Brics,true,1737
falseMistoLite,14,56,Misto,false,BricsOptimized,true,265
falseMistoLite,14,56,Misto,false,JRegex,true,2171
falseMistoLite,15,60,Misto,false,JUtil,true,762
falseMistoLite,15,60,Misto,false,Brics,true,1840
falseMistoLite,15,60,Misto,false,BricsOptimized,true,287
falseMistoLite,15,60,Misto,false,JRegex,true,2306
falseMistoLite,16,64,Misto,false,JUtil,true,833
falseMistoLite,16,64,Misto,false,Brics,true,1963
falseMistoLite,16,64,Misto,false,BricsOptimized,true,307
falseMistoLite,16,64,Misto,false,JRegex,true,2450
falseMistoLite,17,68,Misto,false,JUtil,true,863
falseMistoLite,17,68,Misto,false,Brics,true,2094
falseMistoLite,17,68,Misto,false,BricsOptimized,true,328
falseMistoLite,17,68,Misto,false,JRegex,true,2593
falseMistoLite,18,72,Misto,false,JUtil,true,984
falseMistoLite,18,72,Misto,false,Brics,true,2222
falseMistoLite,18,72,Misto,false,BricsOptimized,true,353
falseMistoLite,18,72,Misto,false,JRegex,true,2759
falseMistoLite,19,76,Misto,false,JUtil,true,941
falseMistoLite,19,76,Misto,false,Brics,true,2318
falseMistoLite,19,76,Misto,false,BricsOptimized,true,369
falseMistoLite,19,76,Misto,false,JRegex,true,2884
falseMistoLite,20,80,Misto,false,JUtil,true,997
falseMistoLite,20,80,Misto,false,Brics,true,2498
falseMistoLite,20,80,Misto,false,BricsOptimized,true,389
falseMistoLite,20,80,Misto,false,JRegex,true,3022
falseMistoLite,21,84,Misto,false,JUtil,true,1040
falseMistoLite,21,84,Misto,false,Brics,true,2625
falseMistoLite,21,84,Misto,false,BricsOptimized,true,410
falseMistoLite,21,84,Misto,false,JRegex,true,3166
falseMistoLite,22,88,Misto,false,JUtil,true,1079
falseMistoLite,22,88,Misto,false,Brics,true,2694
falseMistoLite,22,88,Misto,false,BricsOptimized,true,430
falseMistoLite,22,88,Misto,false,JRegex,true,3312
falseMistoLite,23,92,Misto,false,JUtil,true,1118
falseMistoLite,23,92,Misto,false,Brics,true,2811
falseMistoLite,23,92,Misto,false,BricsOptimized,true,451
falseMistoLite,23,92,Misto,false,JRegex,true,3455
falseMistoLite,24,96,Misto,false,JUtil,true,1174
falseMistoLite,24,96,Misto,false,Brics,true,2977
falseMistoLite,24,96,Misto,false,BricsOptimized,true,471
falseMistoLite,24,96,Misto,false,JRegex,true,3625
falseMistoLite,25,100,Misto,false,JUtil,true,1213
falseMistoLite,25,100,Misto,false,Brics,true,3070
falseMistoLite,25,100,Misto,false,BricsOptimized,true,492
falseMistoLite,25,100,Misto,false,JRegex,true,3746
falseMistoLite,26,104,Misto,false,JUtil,true,1249
falseMistoLite,26,104,Misto,false,Brics,true,3177
falseMistoLite,26,104,Misto,false,BricsOptimized,true,512
falseMistoLite,26,104,Misto,false,JRegex,true,4101
falseMistoLite,27,108,Misto,false,JUtil,true,1298
falseMistoLite,27,108,Misto,false,Brics,true,3313
