RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time(ms)
hexcolorsLite,1,7,Misto,true,JUtil,true,457
hexcolorsLite,1,7,Misto,true,Brics,true,277
hexcolorsLite,1,7,Misto,true,JRegex,true,1810
hexcolorsLite,2,7,Misto,true,JUtil,true,391
hexcolorsLite,2,7,Misto,true,Brics,true,252
hexcolorsLite,2,7,Misto,true,JRegex,true,1722
hexcolorsLite,3,37,Misto,false,JUtil,true,102
hexcolorsLite,3,37,Misto,false,Brics,true,40
hexcolorsLite,3,37,Misto,false,JRegex,true,246
hexcolorsLite,4,7,Misto,false,JUtil,true,243
hexcolorsLite,4,7,Misto,false,Brics,true,119
hexcolorsLite,4,7,Misto,false,JRegex,true,694
hexcolorsLite,5,41,Misto,false,JUtil,true,469
hexcolorsLite,5,41,Misto,false,Brics,true,274
hexcolorsLite,5,41,Misto,false,JRegex,true,2103
hexcolorsLite,6,7,Misto,true,JUtil,true,369
hexcolorsLite,6,7,Misto,true,Brics,true,238
hexcolorsLite,6,7,Misto,true,JRegex,true,1726
hexcolorsLite,7,0,Misto,false,JUtil,true,100
hexcolorsLite,7,0,Misto,false,Brics,true,15
hexcolorsLite,7,0,Misto,false,JRegex,true,212
hexcolorsLite,8,3,Misto,false,JUtil,true,163
hexcolorsLite,8,3,Misto,false,Brics,true,88
hexcolorsLite,8,3,Misto,false,JRegex,true,431
hexcolorsLite,9,9,Misto,false,JUtil,true,147
hexcolorsLite,9,9,Misto,false,Brics,true,80
hexcolorsLite,9,9,Misto,false,JRegex,true,435
hexcolorsLite,10,7,Misto,true,JUtil,true,389
hexcolorsLite,10,7,Misto,true,Brics,true,246
hexcolorsLite,10,7,Misto,true,JRegex,true,1812
hexcolorsLite,11,6,Misto,false,JUtil,true,100
hexcolorsLite,11,6,Misto,false,Brics,true,38
hexcolorsLite,11,6,Misto,false,JRegex,true,213
hexcolorsLite,12,7,Misto,true,JUtil,true,411
hexcolorsLite,12,7,Misto,true,Brics,true,255
hexcolorsLite,12,7,Misto,true,JRegex,true,1785
hexcolorsLite,13,35,Misto,false,JUtil,true,242
hexcolorsLite,13,35,Misto,false,Brics,true,155
hexcolorsLite,13,35,Misto,false,JRegex,true,902
hexcolorsLite,14,4,Misto,true,JUtil,true,307
hexcolorsLite,14,4,Misto,true,Brics,true,154
hexcolorsLite,14,4,Misto,true,JRegex,true,1283
hexcolorsLite,15,4,Misto,true,JUtil,true,263
hexcolorsLite,15,4,Misto,true,Brics,true,139
hexcolorsLite,15,4,Misto,true,JRegex,true,1198
hexcolorsLite,16,5,Misto,false,JUtil,true,373
hexcolorsLite,16,5,Misto,false,Brics,true,192
hexcolorsLite,16,5,Misto,false,JRegex,true,1636
hexcolorsLite,17,6,Misto,false,JUtil,true,457
hexcolorsLite,17,6,Misto,false,Brics,true,241
hexcolorsLite,17,6,Misto,false,JRegex,true,1965
hexcolorsLite,18,7,Misto,true,JUtil,true,343
hexcolorsLite,18,7,Misto,true,Brics,true,241
hexcolorsLite,18,7,Misto,true,JRegex,true,1780
hexcolorsLite,19,7,Misto,true,JUtil,true,404
hexcolorsLite,19,7,Misto,true,Brics,true,237
hexcolorsLite,19,7,Misto,true,JRegex,true,1877
hexcolorsLite,20,7,Misto,true,JUtil,true,372
hexcolorsLite,20,7,Misto,true,Brics,true,229
hexcolorsLite,20,7,Misto,true,JRegex,true,1819
hexcolorsLite,21,7,Misto,true,JUtil,true,440
hexcolorsLite,21,7,Misto,true,Brics,true,267
hexcolorsLite,21,7,Misto,true,JRegex,true,1950
hexcolorsLite,22,7,Misto,true,JUtil,true,416
hexcolorsLite,22,7,Misto,true,Brics,true,246
hexcolorsLite,22,7,Misto,true,JRegex,true,1895
hexcolorsLite,23,7,Misto,true,JUtil,true,415
hexcolorsLite,23,7,Misto,true,Brics,true,245
hexcolorsLite,23,7,Misto,true,JRegex,true,1890
hexcolorsLite,24,7,Misto,false,JUtil,true,247
hexcolorsLite,24,7,Misto,false,Brics,true,145
hexcolorsLite,24,7,Misto,false,JRegex,true,945
hexcolorsLite,25,4,Misto,true,JUtil,true,283
hexcolorsLite,25,4,Misto,true,Brics,true,116
hexcolorsLite,25,4,Misto,true,JRegex,true,1237
hexcolorsLite,26,5,Misto,false,JUtil,true,510
hexcolorsLite,26,5,Misto,false,Brics,true,188
hexcolorsLite,26,5,Misto,false,JRegex,true,1677
hexcolorsLite,27,5,Misto,false,JUtil,true,378
hexcolorsLite,27,5,Misto,false,Brics,true,168
hexcolorsLite,27,5,Misto,false,JRegex,true,1662
hexcolorsLite,28,7,Misto,true,JUtil,true,373
hexcolorsLite,28,7,Misto,true,Brics,true,202
hexcolorsLite,28,7,Misto,true,JRegex,true,1860
hexcolorsLite,29,7,Misto,true,JUtil,true,440
hexcolorsLite,29,7,Misto,true,Brics,true,252
hexcolorsLite,29,7,Misto,true,JRegex,true,1902
hexcolorsLite,30,4,Misto,true,JUtil,true,307
hexcolorsLite,30,4,Misto,true,Brics,true,156
hexcolorsLite,30,4,Misto,true,JRegex,true,1269
hexcolorsLite,31,7,Misto,true,JUtil,true,403
hexcolorsLite,31,7,Misto,true,Brics,true,227
hexcolorsLite,31,7,Misto,true,JRegex,true,1890
hexcolorsLite,32,4,Misto,true,JUtil,true,280
hexcolorsLite,32,4,Misto,true,Brics,true,117
hexcolorsLite,32,4,Misto,true,JRegex,true,1233
hexcolorsLite,33,7,Misto,true,JUtil,true,411
hexcolorsLite,33,7,Misto,true,Brics,true,247
hexcolorsLite,33,7,Misto,true,JRegex,true,1887
hexcolorsLite,34,7,Misto,true,JUtil,true,422
hexcolorsLite,34,7,Misto,true,Brics,true,258
hexcolorsLite,34,7,Misto,true,JRegex,true,1920
hexcolorsLite,35,8,Misto,false,JUtil,true,465
hexcolorsLite,35,8,Misto,false,Brics,true,273
hexcolorsLite,35,8,Misto,false,JRegex,true,2167
hexcolorsLite,36,7,Misto,true,JUtil,true,439
hexcolorsLite,36,7,Misto,true,Brics,true,267
hexcolorsLite,36,7,Misto,true,JRegex,true,1942
hexcolorsLite,37,6,Misto,false,JUtil,true,102
hexcolorsLite,37,6,Misto,false,Brics,true,40
hexcolorsLite,37,6,Misto,false,JRegex,true,211
hexcolorsLite,38,7,Misto,false,JUtil,true,382
hexcolorsLite,38,7,Misto,false,Brics,true,209
hexcolorsLite,38,7,Misto,false,JRegex,true,1650
hexcolorsLite,39,7,Misto,false,JUtil,true,378
hexcolorsLite,39,7,Misto,false,Brics,true,227
hexcolorsLite,39,7,Misto,false,JRegex,true,1631
hexcolorsLite,40,7,Misto,true,JUtil,true,401
hexcolorsLite,40,7,Misto,true,Brics,true,240
hexcolorsLite,40,7,Misto,true,JRegex,true,1865
hexcolorsLite,41,9,Misto,false,JUtil,true,143
hexcolorsLite,41,9,Misto,false,Brics,true,84
hexcolorsLite,41,9,Misto,false,JRegex,true,432
hexcolorsLite,42,7,Misto,true,JUtil,true,388
hexcolorsLite,42,7,Misto,true,Brics,true,257
hexcolorsLite,42,7,Misto,true,JRegex,true,1836
hexcolorsLite,43,7,Misto,true,JUtil,true,398
hexcolorsLite,43,7,Misto,true,Brics,true,227
hexcolorsLite,43,7,Misto,true,JRegex,true,1849
hexcolorsLite,44,7,Misto,true,JUtil,true,411
hexcolorsLite,44,7,Misto,true,Brics,true,239
hexcolorsLite,44,7,Misto,true,JRegex,true,1875
hexcolorsLite,45,7,Misto,true,JUtil,true,403
hexcolorsLite,45,7,Misto,true,Brics,true,229
hexcolorsLite,45,7,Misto,true,JRegex,true,1902
hexcolorsLite,46,7,Misto,true,JUtil,true,386
hexcolorsLite,46,7,Misto,true,Brics,true,206
hexcolorsLite,46,7,Misto,true,JRegex,true,1844
hexcolorsLite,47,7,Misto,false,JUtil,true,249
hexcolorsLite,47,7,Misto,false,Brics,true,153
hexcolorsLite,47,7,Misto,false,JRegex,true,939
hexcolorsLite,48,6,Misto,false,JUtil,true,100
hexcolorsLite,48,6,Misto,false,Brics,true,37
hexcolorsLite,48,6,Misto,false,JRegex,true,215
hexcolorsLite,49,7,Misto,true,JUtil,true,414
hexcolorsLite,49,7,Misto,true,Brics,true,249
hexcolorsLite,49,7,Misto,true,JRegex,true,1884
hexcolorsLite,50,7,Misto,true,JUtil,true,399
hexcolorsLite,50,7,Misto,true,Brics,true,247
hexcolorsLite,50,7,Misto,true,JRegex,true,1851
