RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time(ms)
mailLite,44,16,Misto,true,JRegex,true,456
mailLite,45,87,Misto,true,JUtil,true,2127
mailLite,45,87,Misto,true,Brics,true,2861
mailLite,45,87,Misto,true,JRegex,true,566
mailLite,46,269,Misto,true,JUtil,true,6454
mailLite,46,269,Misto,true,Brics,true,8569
mailLite,46,269,Misto,true,JRegex,true,1155
mailLite,47,16,Misto,true,JUtil,true,606
mailLite,47,16,Misto,true,Brics,true,510
mailLite,47,16,Misto,true,JRegex,true,457
mailLite,48,13,Misto,false,JUtil,true,543
mailLite,48,13,Misto,false,Brics,true,223
mailLite,48,13,Misto,false,JRegex,true,434
mailLite,49,22,Misto,true,JUtil,true,1235
mailLite,49,22,Misto,true,Brics,true,735
mailLite,49,22,Misto,true,JRegex,true,706
mailLite,50,171,Misto,true,JUtil,true,3987
mailLite,50,171,Misto,true,Brics,true,5294
mailLite,50,171,Misto,true,JRegex,true,712
