RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time(ms)
alphaLite,43,89,Misto,false,JUtil,true,1264
alphaLite,43,89,Misto,false,Brics,true,3272
alphaLite,43,89,Misto,false,JRegex,true,3430
alphaLite,44,84,Misto,true,JUtil,true,1101
alphaLite,44,84,Misto,true,Brics,true,3026
alphaLite,44,84,Misto,true,JRegex,true,291
alphaLite,45,41,Misto,false,JUtil,true,134
alphaLite,45,41,Misto,false,Brics,true,47
alphaLite,45,41,Misto,false,JRegex,true,192
alphaLite,46,71,Misto,false,JUtil,true,640
alphaLite,46,71,Misto,false,Brics,true,1489
alphaLite,46,71,Misto,false,JRegex,true,1729
alphaLite,47,40,Misto,true,JUtil,true,604
alphaLite,47,40,Misto,true,Brics,true,1539
alphaLite,47,40,Misto,true,JRegex,true,233
alphaLite,48,26,Misto,false,JUtil,true,133
alphaLite,48,26,Misto,false,Brics,true,48
alphaLite,48,26,Misto,false,JRegex,true,188
alphaLite,49,85,Misto,false,JUtil,true,604
alphaLite,49,85,Misto,false,Brics,true,1485
alphaLite,49,85,Misto,false,JRegex,true,1729
alphaLite,50,113,Misto,true,JUtil,true,1442
alphaLite,50,113,Misto,true,Brics,true,4297
alphaLite,50,113,Misto,true,JRegex,true,335
