RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time
mailLite,33,274,Misto,false,JUtil,true,12833
mailLite,33,274,Misto,false,Brics,true,8307
mailLite,33,274,Misto,false,BricsOptimized,true,1390
mailLite,33,274,Misto,false,JRegex,true,1317
mailLite,34,288,Misto,false,JUtil,true,13836
mailLite,34,288,Misto,false,Brics,true,9141
mailLite,34,288,Misto,false,BricsOptimized,true,1467
mailLite,34,288,Misto,false,JRegex,true,2024
mailLite,35,202,Misto,true,JUtil,true,4929
mailLite,35,202,Misto,true,Brics,true,6413
mailLite,35,202,Misto,true,BricsOptimized,true,1031
mailLite,35,202,Misto,true,JRegex,true,774
mailLite,36,272,Misto,true,JUtil,true,8936
mailLite,36,272,Misto,true,Brics,true,8689
mailLite,36,272,Misto,true,BricsOptimized,true,1385
mailLite,36,272,Misto,true,JRegex,true,1284
mailLite,37,241,Misto,false,JUtil,true,10636
mailLite,37,241,Misto,false,Brics,true,7806
mailLite,37,241,Misto,false,BricsOptimized,true,1223
mailLite,37,241,Misto,false,JRegex,true,1792
mailLite,38,215,Misto,true,JUtil,true,4863
mailLite,38,215,Misto,true,Brics,true,6782
mailLite,38,215,Misto,true,BricsOptimized,true,1088
mailLite,38,215,Misto,true,JRegex,true,792
mailLite,39,307,Misto,true,JUtil,true,6826
mailLite,39,307,Misto,true,Brics,true,9879
mailLite,39,307,Misto,true,BricsOptimized,true,1565
mailLite,39,307,Misto,true,JRegex,true,998
mailLite,40,209,Misto,false,JUtil,true,9134
mailLite,40,209,Misto,false,Brics,true,6491
mailLite,40,209,Misto,false,BricsOptimized,true,1102
mailLite,40,209,Misto,false,JRegex,true,1190
mailLite,41,316,Misto,true,JUtil,true,7010
mailLite,41,316,Misto,true,Brics,true,10178
mailLite,41,316,Misto,true,BricsOptimized,true,1612
mailLite,41,316,Misto,true,JRegex,true,1068
mailLite,42,23,Misto,true,JUtil,true,851
mailLite,42,23,Misto,true,Brics,true,729
mailLite,42,23,Misto,true,BricsOptimized,true,94
mailLite,42,23,Misto,true,JRegex,true,474
mailLite,43,17,Misto,true,JUtil,true,617
mailLite,43,17,Misto,true,Brics,true,536
mailLite,43,17,Misto,true,BricsOptimized,true,74
mailLite,43,17,Misto,true,JRegex,true,463
mailLite,44,16,Misto,true,JUtil,true,578
mailLite,44,16,Misto,true,Brics,true,535
mailLite,44,16,Misto,true,BricsOptimized,true,73
mailLite,44,16,Misto,true,JRegex,true,456
mailLite,45,87,Misto,true,JUtil,true,2172
mailLite,45,87,Misto,true,Brics,true,2860
mailLite,45,87,Misto,true,BricsOptimized,true,428
mailLite,45,87,Misto,true,JRegex,true,566
mailLite,46,269,Misto,true,JUtil,true,6932
mailLite,46,269,Misto,true,Brics,true,8580
mailLite,46,269,Misto,true,BricsOptimized,true,1366
mailLite,46,269,Misto,true,JRegex,true,1184
mailLite,47,16,Misto,true,JUtil,true,609
mailLite,47,16,Misto,true,Brics,true,511
mailLite,47,16,Misto,true,BricsOptimized,true,69
mailLite,47,16,Misto,true,JRegex,true,459
mailLite,48,13,Misto,false,JUtil,true,550
mailLite,48,13,Misto,false,Brics,true,225
mailLite,48,13,Misto,false,BricsOptimized,true,34
mailLite,48,13,Misto,false,JRegex,true,435
mailLite,49,22,Misto,true,JUtil,true,1388
mailLite,49,22,Misto,true,Brics,true,743
mailLite,49,22,Misto,true,BricsOptimized,true,97
mailLite,49,22,Misto,true,JRegex,true,728
mailLite,50,171,Misto,true,JUtil,true,3992
mailLite,50,171,Misto,true,Brics,true,5303
mailLite,50,171,Misto,true,BricsOptimized,true,870
mailLite,50,171,Misto,true,JRegex,true,723
