RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time
ipaddrLite,39,1,Numeric,false,Brics,true,43
ipaddrLite,39,1,Numeric,false,BricsOptimized,true,22
ipaddrLite,39,1,Numeric,false,JRegex,true,529
ipaddrLite,40,7,Numeric,true,JUtil,true,290
ipaddrLite,40,7,Numeric,true,Brics,true,214
ipaddrLite,40,7,Numeric,true,BricsOptimized,true,40
ipaddrLite,40,7,Numeric,true,JRegex,true,1222
ipaddrLite,41,10,Numeric,false,JUtil,true,461
ipaddrLite,41,10,Numeric,false,Brics,true,249
ipaddrLite,41,10,Numeric,false,BricsOptimized,true,41
ipaddrLite,41,10,Numeric,false,JRegex,true,1384
ipaddrLite,42,10,Numeric,true,JUtil,true,430
ipaddrLite,42,10,Numeric,true,Brics,true,326
ipaddrLite,42,10,Numeric,true,BricsOptimized,true,51
ipaddrLite,42,10,Numeric,true,JRegex,true,1460
ipaddrLite,43,9,Numeric,true,JUtil,true,386
ipaddrLite,43,9,Numeric,true,Brics,true,283
ipaddrLite,43,9,Numeric,true,BricsOptimized,true,48
ipaddrLite,43,9,Numeric,true,JRegex,true,1378
ipaddrLite,44,11,Numeric,true,JUtil,true,439
ipaddrLite,44,11,Numeric,true,Brics,true,338
ipaddrLite,44,11,Numeric,true,BricsOptimized,true,53
ipaddrLite,44,11,Numeric,true,JRegex,true,1530
ipaddrLite,45,4,Numeric,false,JUtil,true,331
ipaddrLite,45,4,Numeric,false,Brics,true,131
ipaddrLite,45,4,Numeric,false,BricsOptimized,true,28
ipaddrLite,45,4,Numeric,false,JRegex,true,958
ipaddrLite,46,4,Numeric,false,JUtil,true,333
ipaddrLite,46,4,Numeric,false,Brics,true,131
ipaddrLite,46,4,Numeric,false,BricsOptimized,true,31
ipaddrLite,46,4,Numeric,false,JRegex,true,950
ipaddrLite,47,2,Numeric,false,JUtil,true,221
ipaddrLite,47,2,Numeric,false,Brics,true,73
ipaddrLite,47,2,Numeric,false,BricsOptimized,true,25
ipaddrLite,47,2,Numeric,false,JRegex,true,604
ipaddrLite,48,7,Numeric,false,JUtil,true,370
ipaddrLite,48,7,Numeric,false,Brics,true,207
ipaddrLite,48,7,Numeric,false,BricsOptimized,true,34
ipaddrLite,48,7,Numeric,false,JRegex,true,1059
ipaddrLite,49,8,Numeric,false,JUtil,true,224
ipaddrLite,49,8,Numeric,false,Brics,true,101
ipaddrLite,49,8,Numeric,false,BricsOptimized,true,25
ipaddrLite,49,8,Numeric,false,JRegex,true,607
ipaddrLite,50,2,Numeric,false,JUtil,true,277
ipaddrLite,50,2,Numeric,false,Brics,true,68
ipaddrLite,50,2,Numeric,false,BricsOptimized,true,28
ipaddrLite,50,2,Numeric,false,JRegex,true,864
