RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time(ms)
ipaddrLite,16,12,Numeric,false,JRegex,true,1978
ipaddrLite,17,13,Numeric,false,JUtil,true,524
ipaddrLite,17,13,Numeric,false,Brics,true,43
ipaddrLite,17,13,Numeric,false,JRegex,true,1503
ipaddrLite,18,12,Numeric,false,JUtil,true,498
ipaddrLite,18,12,Numeric,false,Brics,true,42
ipaddrLite,18,12,Numeric,false,JRegex,true,1491
ipaddrLite,19,7,Numeric,true,JUtil,true,288
ipaddrLite,19,7,Numeric,true,Brics,true,37
ipaddrLite,19,7,Numeric,true,JRegex,true,1215
ipaddrLite,20,9,Numeric,false,JUtil,true,171
ipaddrLite,20,9,Numeric,false,Brics,true,15
ipaddrLite,20,9,Numeric,false,JRegex,true,468
ipaddrLite,21,10,Numeric,true,JUtil,true,424
ipaddrLite,21,10,Numeric,true,Brics,true,48
ipaddrLite,21,10,Numeric,true,JRegex,true,1446
ipaddrLite,22,7,Numeric,true,JUtil,true,289
ipaddrLite,22,7,Numeric,true,Brics,true,37
ipaddrLite,22,7,Numeric,true,JRegex,true,1217
ipaddrLite,23,9,Numeric,false,JUtil,true,196
ipaddrLite,23,9,Numeric,false,Brics,true,22
ipaddrLite,23,9,Numeric,false,JRegex,true,542
ipaddrLite,24,9,Numeric,true,JUtil,true,409
ipaddrLite,24,9,Numeric,true,Brics,true,45
ipaddrLite,24,9,Numeric,true,JRegex,true,1414
ipaddrLite,25,9,Numeric,false,JUtil,true,496
ipaddrLite,25,9,Numeric,false,Brics,true,35
ipaddrLite,25,9,Numeric,false,JRegex,true,1404
ipaddrLite,26,7,Numeric,true,JUtil,true,289
ipaddrLite,26,7,Numeric,true,Brics,true,37
ipaddrLite,26,7,Numeric,true,JRegex,true,1219
ipaddrLite,27,7,Numeric,true,JUtil,true,291
ipaddrLite,27,7,Numeric,true,Brics,true,37
ipaddrLite,27,7,Numeric,true,JRegex,true,1215
ipaddrLite,28,8,Numeric,true,JUtil,true,324
ipaddrLite,28,8,Numeric,true,Brics,true,40
ipaddrLite,28,8,Numeric,true,JRegex,true,1286
ipaddrLite,29,11,Numeric,true,JUtil,true,454
ipaddrLite,29,11,Numeric,true,Brics,true,55
ipaddrLite,29,11,Numeric,true,JRegex,true,1555
ipaddrLite,30,10,Numeric,true,JUtil,true,397
ipaddrLite,30,10,Numeric,true,Brics,true,50
ipaddrLite,30,10,Numeric,true,JRegex,true,1460
ipaddrLite,31,12,Numeric,false,JUtil,true,587
ipaddrLite,31,12,Numeric,false,Brics,true,53
ipaddrLite,31,12,Numeric,false,JRegex,true,1852
ipaddrLite,32,14,Numeric,false,JUtil,true,681
ipaddrLite,32,14,Numeric,false,Brics,true,62
ipaddrLite,32,14,Numeric,false,JRegex,true,2021
ipaddrLite,33,10,Numeric,true,JUtil,true,400
ipaddrLite,33,10,Numeric,true,Brics,true,47
ipaddrLite,33,10,Numeric,true,JRegex,true,1476
ipaddrLite,34,10,Numeric,true,JUtil,true,403
ipaddrLite,34,10,Numeric,true,Brics,true,50
ipaddrLite,34,10,Numeric,true,JRegex,true,1456
ipaddrLite,35,11,Numeric,false,JUtil,true,169
ipaddrLite,35,11,Numeric,false,Brics,true,15
ipaddrLite,35,11,Numeric,false,JRegex,true,574
ipaddrLite,36,13,Numeric,false,JUtil,true,661
ipaddrLite,36,13,Numeric,false,Brics,true,59
ipaddrLite,36,13,Numeric,false,JRegex,true,1957
ipaddrLite,37,10,Numeric,true,JUtil,true,412
ipaddrLite,37,10,Numeric,true,Brics,true,49
ipaddrLite,37,10,Numeric,true,JRegex,true,1455
ipaddrLite,38,4,Numeric,false,JUtil,true,173
ipaddrLite,38,4,Numeric,false,Brics,true,15
