RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time
falseMistoBeginLite,1,4,Misto,false,JUtil,true,144
falseMistoBeginLite,1,4,Misto,false,Brics,true,50
falseMistoBeginLite,1,4,Misto,false,BricsOptimized,true,20
falseMistoBeginLite,1,4,Misto,false,JRegex,true,179
falseMistoBeginLite,2,8,Misto,false,JUtil,true,114
falseMistoBeginLite,2,8,Misto,false,Brics,true,47
falseMistoBeginLite,2,8,Misto,false,BricsOptimized,true,16
falseMistoBeginLite,2,8,Misto,false,JRegex,true,167
falseMistoBeginLite,3,12,Misto,false,JUtil,true,113
falseMistoBeginLite,3,12,Misto,false,Brics,true,47
falseMistoBeginLite,3,12,Misto,false,BricsOptimized,true,17
falseMistoBeginLite,3,12,Misto,false,JRegex,true,170
falseMistoBeginLite,4,16,Misto,false,JUtil,true,113
falseMistoBeginLite,4,16,Misto,false,Brics,true,48
falseMistoBeginLite,4,16,Misto,false,BricsOptimized,true,21
falseMistoBeginLite,4,16,Misto,false,JRegex,true,170
falseMistoBeginLite,5,20,Misto,false,JUtil,true,113
falseMistoBeginLite,5,20,Misto,false,Brics,true,47
falseMistoBeginLite,5,20,Misto,false,BricsOptimized,true,16
falseMistoBeginLite,5,20,Misto,false,JRegex,true,171
falseMistoBeginLite,6,24,Misto,false,JUtil,true,113
falseMistoBeginLite,6,24,Misto,false,Brics,true,46
falseMistoBeginLite,6,24,Misto,false,BricsOptimized,true,17
falseMistoBeginLite,6,24,Misto,false,JRegex,true,172
falseMistoBeginLite,7,28,Misto,false,JUtil,true,113
falseMistoBeginLite,7,28,Misto,false,Brics,true,47
falseMistoBeginLite,7,28,Misto,false,BricsOptimized,true,17
falseMistoBeginLite,7,28,Misto,false,JRegex,true,176
falseMistoBeginLite,8,32,Misto,false,JUtil,true,113
falseMistoBeginLite,8,32,Misto,false,Brics,true,47
falseMistoBeginLite,8,32,Misto,false,BricsOptimized,true,16
falseMistoBeginLite,8,32,Misto,false,JRegex,true,173
falseMistoBeginLite,9,36,Misto,false,JUtil,true,113
falseMistoBeginLite,9,36,Misto,false,Brics,true,47
falseMistoBeginLite,9,36,Misto,false,BricsOptimized,true,16
falseMistoBeginLite,9,36,Misto,false,JRegex,true,174
falseMistoBeginLite,10,40,Misto,false,JUtil,true,112
falseMistoBeginLite,10,40,Misto,false,Brics,true,47
falseMistoBeginLite,10,40,Misto,false,BricsOptimized,true,16
falseMistoBeginLite,10,40,Misto,false,JRegex,true,176
falseMistoBeginLite,11,44,Misto,false,JUtil,true,113
falseMistoBeginLite,11,44,Misto,false,Brics,true,47
falseMistoBeginLite,11,44,Misto,false,BricsOptimized,true,16
falseMistoBeginLite,11,44,Misto,false,JRegex,true,177
falseMistoBeginLite,12,48,Misto,false,JUtil,true,113
falseMistoBeginLite,12,48,Misto,false,Brics,true,47
falseMistoBeginLite,12,48,Misto,false,BricsOptimized,true,16
falseMistoBeginLite,12,48,Misto,false,JRegex,true,177
falseMistoBeginLite,13,52,Misto,false,JUtil,true,113
falseMistoBeginLite,13,52,Misto,false,Brics,true,47
falseMistoBeginLite,13,52,Misto,false,BricsOptimized,true,16
falseMistoBeginLite,13,52,Misto,false,JRegex,true,178
falseMistoBeginLite,14,56,Misto,false,JUtil,true,113
falseMistoBeginLite,14,56,Misto,false,Brics,true,47
falseMistoBeginLite,14,56,Misto,false,BricsOptimized,true,16
falseMistoBeginLite,14,56,Misto,false,JRegex,true,183
falseMistoBeginLite,15,60,Misto,false,JUtil,true,113
falseMistoBeginLite,15,60,Misto,false,Brics,true,47
falseMistoBeginLite,15,60,Misto,false,BricsOptimized,true,16
falseMistoBeginLite,15,60,Misto,false,JRegex,true,185
falseMistoBeginLite,16,64,Misto,false,JUtil,true,113
falseMistoBeginLite,16,64,Misto,false,Brics,true,46
falseMistoBeginLite,16,64,Misto,false,BricsOptimized,true,16
falseMistoBeginLite,16,64,Misto,false,JRegex,true,185
falseMistoBeginLite,17,68,Misto,false,JUtil,true,113
falseMistoBeginLite,17,68,Misto,false,Brics,true,46
falseMistoBeginLite,17,68,Misto,false,BricsOptimized,true,17
falseMistoBeginLite,17,68,Misto,false,JRegex,true,186
falseMistoBeginLite,18,72,Misto,false,JUtil,true,113
falseMistoBeginLite,18,72,Misto,false,Brics,true,47
falseMistoBeginLite,18,72,Misto,false,BricsOptimized,true,16
falseMistoBeginLite,18,72,Misto,false,JRegex,true,186
falseMistoBeginLite,19,76,Misto,false,JUtil,true,113
falseMistoBeginLite,19,76,Misto,false,Brics,true,47
falseMistoBeginLite,19,76,Misto,false,BricsOptimized,true,16
falseMistoBeginLite,19,76,Misto,false,JRegex,true,189
falseMistoBeginLite,20,80,Misto,false,JUtil,true,113
falseMistoBeginLite,20,80,Misto,false,Brics,true,47
falseMistoBeginLite,20,80,Misto,false,BricsOptimized,true,16
falseMistoBeginLite,20,80,Misto,false,JRegex,true,189
falseMistoBeginLite,21,84,Misto,false,JUtil,true,113
falseMistoBeginLite,21,84,Misto,false,Brics,true,47
falseMistoBeginLite,21,84,Misto,false,BricsOptimized,true,16
falseMistoBeginLite,21,84,Misto,false,JRegex,true,190
falseMistoBeginLite,22,88,Misto,false,JUtil,true,113
falseMistoBeginLite,22,88,Misto,false,Brics,true,47
falseMistoBeginLite,22,88,Misto,false,BricsOptimized,true,16
falseMistoBeginLite,22,88,Misto,false,JRegex,true,192
falseMistoBeginLite,23,92,Misto,false,JUtil,true,113
falseMistoBeginLite,23,92,Misto,false,Brics,true,47
