RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time
numeriLite,1,4,Numeric,true,JUtil,true,159
numeriLite,1,4,Numeric,true,Brics,true,130
numeriLite,1,4,Numeric,true,BricsOptimized,true,40
numeriLite,1,4,Numeric,true,JRegex,true,190
numeriLite,2,8,Numeric,true,JUtil,true,145
numeriLite,2,8,Numeric,true,Brics,true,251
numeriLite,2,8,Numeric,true,BricsOptimized,true,40
numeriLite,2,8,Numeric,true,JRegex,true,185
numeriLite,3,12,Numeric,true,JUtil,true,153
numeriLite,3,12,Numeric,true,Brics,true,370
numeriLite,3,12,Numeric,true,BricsOptimized,true,56
numeriLite,3,12,Numeric,true,JRegex,true,192
numeriLite,4,16,Numeric,true,JUtil,true,159
numeriLite,4,16,Numeric,true,Brics,true,491
numeriLite,4,16,Numeric,true,BricsOptimized,true,68
numeriLite,4,16,Numeric,true,JRegex,true,199
numeriLite,5,20,Numeric,true,JUtil,true,169
numeriLite,5,20,Numeric,true,Brics,true,620
numeriLite,5,20,Numeric,true,BricsOptimized,true,86
numeriLite,5,20,Numeric,true,JRegex,true,204
numeriLite,6,24,Numeric,true,JUtil,true,175
numeriLite,6,24,Numeric,true,Brics,true,741
numeriLite,6,24,Numeric,true,BricsOptimized,true,104
numeriLite,6,24,Numeric,true,JRegex,true,209
numeriLite,7,28,Numeric,true,JUtil,true,181
numeriLite,7,28,Numeric,true,Brics,true,864
numeriLite,7,28,Numeric,true,BricsOptimized,true,122
numeriLite,7,28,Numeric,true,JRegex,true,217
numeriLite,8,32,Numeric,true,JUtil,true,191
numeriLite,8,32,Numeric,true,Brics,true,981
numeriLite,8,32,Numeric,true,BricsOptimized,true,146
numeriLite,8,32,Numeric,true,JRegex,true,217
numeriLite,9,36,Numeric,true,JUtil,true,197
numeriLite,9,36,Numeric,true,Brics,true,1104
numeriLite,9,36,Numeric,true,BricsOptimized,true,167
numeriLite,9,36,Numeric,true,JRegex,true,225
numeriLite,10,40,Numeric,true,JUtil,true,206
numeriLite,10,40,Numeric,true,Brics,true,1224
numeriLite,10,40,Numeric,true,BricsOptimized,true,185
numeriLite,10,40,Numeric,true,JRegex,true,232
numeriLite,11,44,Numeric,true,JUtil,true,212
numeriLite,11,44,Numeric,true,Brics,true,1342
numeriLite,11,44,Numeric,true,BricsOptimized,true,209
numeriLite,11,44,Numeric,true,JRegex,true,235
numeriLite,12,48,Numeric,true,JUtil,true,224
numeriLite,12,48,Numeric,true,Brics,true,1461
numeriLite,12,48,Numeric,true,BricsOptimized,true,227
numeriLite,12,48,Numeric,true,JRegex,true,240
numeriLite,13,52,Numeric,true,JUtil,true,230
