RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time(ms)
dateLite,43,15,Numeric,false,JRegex,true,153
dateLite,44,8,Numeric,false,JUtil,true,67
dateLite,44,8,Numeric,false,Brics,true,36
dateLite,44,8,Numeric,false,JRegex,true,153
dateLite,45,10,Numeric,true,JUtil,true,156
dateLite,45,10,Numeric,true,Brics,true,174
dateLite,45,10,Numeric,true,JRegex,true,389
dateLite,46,10,Numeric,false,JUtil,true,67
dateLite,46,10,Numeric,false,Brics,true,34
dateLite,46,10,Numeric,false,JRegex,true,153
dateLite,47,10,Numeric,false,JUtil,true,68
dateLite,47,10,Numeric,false,Brics,true,34
dateLite,47,10,Numeric,false,JRegex,true,153
dateLite,48,10,Numeric,true,JUtil,true,140
dateLite,48,10,Numeric,true,Brics,true,178
dateLite,48,10,Numeric,true,JRegex,true,382
dateLite,49,6,Numeric,false,JUtil,true,68
dateLite,49,6,Numeric,false,Brics,true,34
dateLite,49,6,Numeric,false,JRegex,true,151
dateLite,50,6,Numeric,false,JUtil,true,65
dateLite,50,6,Numeric,false,Brics,true,21
dateLite,50,6,Numeric,false,JRegex,true,140
