RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time
floatingLite,1,4,Numeric,true,JUtil,true,203
floatingLite,1,4,Numeric,true,Brics,true,147
floatingLite,1,4,Numeric,true,BricsOptimized,true,35
floatingLite,1,4,Numeric,true,JRegex,true,358
floatingLite,2,8,Numeric,true,JUtil,true,202
floatingLite,2,8,Numeric,true,Brics,true,269
floatingLite,2,8,Numeric,true,BricsOptimized,true,43
floatingLite,2,8,Numeric,true,JRegex,true,352
floatingLite,3,12,Numeric,true,JUtil,true,204
floatingLite,3,12,Numeric,true,Brics,true,395
floatingLite,3,12,Numeric,true,BricsOptimized,true,56
floatingLite,3,12,Numeric,true,JRegex,true,356
floatingLite,4,16,Numeric,true,JUtil,true,218
floatingLite,4,16,Numeric,true,Brics,true,541
floatingLite,4,16,Numeric,true,BricsOptimized,true,65
floatingLite,4,16,Numeric,true,JRegex,true,363
floatingLite,5,20,Numeric,true,JUtil,true,237
floatingLite,5,20,Numeric,true,Brics,true,623
floatingLite,5,20,Numeric,true,BricsOptimized,true,85
floatingLite,5,20,Numeric,true,JRegex,true,386
floatingLite,6,24,Numeric,true,JUtil,true,317
floatingLite,6,24,Numeric,true,Brics,true,748
floatingLite,6,24,Numeric,true,BricsOptimized,true,111
floatingLite,6,24,Numeric,true,JRegex,true,386
floatingLite,7,28,Numeric,true,JUtil,true,272
floatingLite,7,28,Numeric,true,Brics,true,858
floatingLite,7,28,Numeric,true,BricsOptimized,true,124
floatingLite,7,28,Numeric,true,JRegex,true,396
floatingLite,8,32,Numeric,true,JUtil,true,284
floatingLite,8,32,Numeric,true,Brics,true,980
floatingLite,8,32,Numeric,true,BricsOptimized,true,144
floatingLite,8,32,Numeric,true,JRegex,true,397
floatingLite,9,36,Numeric,true,JUtil,true,299
floatingLite,9,36,Numeric,true,Brics,true,1098
floatingLite,9,36,Numeric,true,BricsOptimized,true,163
floatingLite,9,36,Numeric,true,JRegex,true,404
floatingLite,10,40,Numeric,true,JUtil,true,315
floatingLite,10,40,Numeric,true,Brics,true,1222
floatingLite,10,40,Numeric,true,BricsOptimized,true,185
floatingLite,10,40,Numeric,true,JRegex,true,405
floatingLite,11,44,Numeric,true,JUtil,true,321
floatingLite,11,44,Numeric,true,Brics,true,1337
floatingLite,11,44,Numeric,true,BricsOptimized,true,207
floatingLite,11,44,Numeric,true,JRegex,true,417
floatingLite,12,48,Numeric,true,JUtil,true,342
floatingLite,12,48,Numeric,true,Brics,true,1454
floatingLite,12,48,Numeric,true,BricsOptimized,true,228
floatingLite,12,48,Numeric,true,JRegex,true,425
floatingLite,13,52,Numeric,true,JUtil,true,353
floatingLite,13,52,Numeric,true,Brics,true,1577
floatingLite,13,52,Numeric,true,BricsOptimized,true,249
floatingLite,13,52,Numeric,true,JRegex,true,428
floatingLite,14,56,Numeric,true,JUtil,true,371
floatingLite,14,56,Numeric,true,Brics,true,1701
floatingLite,14,56,Numeric,true,BricsOptimized,true,271
floatingLite,14,56,Numeric,true,JRegex,true,434
floatingLite,15,60,Numeric,true,JUtil,true,365
floatingLite,15,60,Numeric,true,Brics,true,1817
floatingLite,15,60,Numeric,true,BricsOptimized,true,289
floatingLite,15,60,Numeric,true,JRegex,true,451
floatingLite,16,64,Numeric,true,JUtil,true,408
floatingLite,16,64,Numeric,true,Brics,true,1943
floatingLite,16,64,Numeric,true,BricsOptimized,true,309
floatingLite,16,64,Numeric,true,JRegex,true,451
floatingLite,17,68,Numeric,true,JUtil,true,393
floatingLite,17,68,Numeric,true,Brics,true,2053
floatingLite,17,68,Numeric,true,BricsOptimized,true,332
floatingLite,17,68,Numeric,true,JRegex,true,461
floatingLite,18,72,Numeric,true,JUtil,true,420
floatingLite,18,72,Numeric,true,Brics,true,2191
floatingLite,18,72,Numeric,true,BricsOptimized,true,349
floatingLite,18,72,Numeric,true,JRegex,true,466
floatingLite,19,76,Numeric,true,JUtil,true,415
floatingLite,19,76,Numeric,true,Brics,true,2290
floatingLite,19,76,Numeric,true,BricsOptimized,true,371
floatingLite,19,76,Numeric,true,JRegex,true,478
floatingLite,20,80,Numeric,true,JUtil,true,425
floatingLite,20,80,Numeric,true,Brics,true,2412
floatingLite,20,80,Numeric,true,BricsOptimized,true,393
floatingLite,20,80,Numeric,true,JRegex,true,482
floatingLite,21,84,Numeric,true,JUtil,true,458
floatingLite,21,84,Numeric,true,Brics,true,2541
floatingLite,21,84,Numeric,true,BricsOptimized,true,412
floatingLite,21,84,Numeric,true,JRegex,true,492
floatingLite,22,88,Numeric,true,JUtil,true,449
floatingLite,22,88,Numeric,true,Brics,true,2650
floatingLite,22,88,Numeric,true,BricsOptimized,true,435
floatingLite,22,88,Numeric,true,JRegex,true,498
floatingLite,23,92,Numeric,true,JUtil,true,467
floatingLite,23,92,Numeric,true,Brics,true,2775
floatingLite,23,92,Numeric,true,BricsOptimized,true,456
floatingLite,23,92,Numeric,true,JRegex,true,530
floatingLite,24,96,Numeric,true,JUtil,true,490
floatingLite,24,96,Numeric,true,Brics,true,2889
floatingLite,24,96,Numeric,true,BricsOptimized,true,476
floatingLite,24,96,Numeric,true,JRegex,true,515
floatingLite,25,100,Numeric,true,JUtil,true,519
floatingLite,25,100,Numeric,true,Brics,true,3029
floatingLite,25,100,Numeric,true,BricsOptimized,true,495
floatingLite,25,100,Numeric,true,JRegex,true,520
floatingLite,26,104,Numeric,true,JUtil,true,495
floatingLite,26,104,Numeric,true,Brics,true,3129
floatingLite,26,104,Numeric,true,BricsOptimized,true,513
floatingLite,26,104,Numeric,true,JRegex,true,547
floatingLite,27,108,Numeric,true,JUtil,true,509
floatingLite,27,108,Numeric,true,Brics,true,3247
floatingLite,27,108,Numeric,true,BricsOptimized,true,540
floatingLite,27,108,Numeric,true,JRegex,true,553
floatingLite,28,112,Numeric,true,JUtil,true,550
floatingLite,28,112,Numeric,true,Brics,true,3381
floatingLite,28,112,Numeric,true,BricsOptimized,true,558
floatingLite,28,112,Numeric,true,JRegex,true,559
floatingLite,29,116,Numeric,true,JUtil,true,537
floatingLite,29,116,Numeric,true,Brics,true,3491
floatingLite,29,116,Numeric,true,BricsOptimized,true,580
floatingLite,29,116,Numeric,true,JRegex,true,561
floatingLite,30,120,Numeric,true,JUtil,true,545
floatingLite,30,120,Numeric,true,Brics,true,3606
floatingLite,30,120,Numeric,true,BricsOptimized,true,600
floatingLite,30,120,Numeric,true,JRegex,true,577
floatingLite,31,124,Numeric,true,JUtil,true,575
floatingLite,31,124,Numeric,true,Brics,true,3733
floatingLite,31,124,Numeric,true,BricsOptimized,true,634
floatingLite,31,124,Numeric,true,JRegex,true,606
floatingLite,32,128,Numeric,true,JUtil,true,595
floatingLite,32,128,Numeric,true,Brics,true,3858
floatingLite,32,128,Numeric,true,BricsOptimized,true,639
floatingLite,32,128,Numeric,true,JRegex,true,589
floatingLite,33,132,Numeric,true,JUtil,true,580
floatingLite,33,132,Numeric,true,Brics,true,3982
floatingLite,33,132,Numeric,true,BricsOptimized,true,661
floatingLite,33,132,Numeric,true,JRegex,true,599
floatingLite,34,136,Numeric,true,JUtil,true,589
floatingLite,34,136,Numeric,true,Brics,true,4122
floatingLite,34,136,Numeric,true,BricsOptimized,true,682
floatingLite,34,136,Numeric,true,JRegex,true,606
floatingLite,35,140,Numeric,true,JUtil,true,629
floatingLite,35,140,Numeric,true,Brics,true,4211
floatingLite,35,140,Numeric,true,BricsOptimized,true,704
floatingLite,35,140,Numeric,true,JRegex,true,628
floatingLite,36,144,Numeric,true,JUtil,true,637
floatingLite,36,144,Numeric,true,Brics,true,4354
floatingLite,36,144,Numeric,true,BricsOptimized,true,723
floatingLite,36,144,Numeric,true,JRegex,true,622
floatingLite,37,148,Numeric,true,JUtil,true,622
floatingLite,37,148,Numeric,true,Brics,true,4532
floatingLite,37,148,Numeric,true,BricsOptimized,true,744
floatingLite,37,148,Numeric,true,JRegex,true,638
floatingLite,38,152,Numeric,true,JUtil,true,665
floatingLite,38,152,Numeric,true,Brics,true,4586
floatingLite,38,152,Numeric,true,BricsOptimized,true,767
floatingLite,38,152,Numeric,true,JRegex,true,647
floatingLite,39,156,Numeric,true,JUtil,true,650
floatingLite,39,156,Numeric,true,Brics,true,4682
floatingLite,39,156,Numeric,true,BricsOptimized,true,786
floatingLite,39,156,Numeric,true,JRegex,true,646
floatingLite,40,160,Numeric,true,JUtil,true,688
floatingLite,40,160,Numeric,true,Brics,true,4803
floatingLite,40,160,Numeric,true,BricsOptimized,true,805
floatingLite,40,160,Numeric,true,JRegex,true,651
floatingLite,41,164,Numeric,true,JUtil,true,670
floatingLite,41,164,Numeric,true,Brics,true,4922
floatingLite,41,164,Numeric,true,BricsOptimized,true,825
floatingLite,41,164,Numeric,true,JRegex,true,664
floatingLite,42,168,Numeric,true,JUtil,true,685
floatingLite,42,168,Numeric,true,Brics,true,5093
floatingLite,42,168,Numeric,true,BricsOptimized,true,850
floatingLite,42,168,Numeric,true,JRegex,true,672
floatingLite,43,172,Numeric,true,JUtil,true,697
floatingLite,43,172,Numeric,true,Brics,true,5177
floatingLite,43,172,Numeric,true,BricsOptimized,true,867
floatingLite,43,172,Numeric,true,JRegex,true,679
floatingLite,44,176,Numeric,true,JUtil,true,712
floatingLite,44,176,Numeric,true,Brics,true,5285
floatingLite,44,176,Numeric,true,BricsOptimized,true,889
floatingLite,44,176,Numeric,true,JRegex,true,677
floatingLite,45,180,Numeric,true,JUtil,true,753
floatingLite,45,180,Numeric,true,Brics,true,5402
floatingLite,45,180,Numeric,true,BricsOptimized,true,911
floatingLite,45,180,Numeric,true,JRegex,true,690
floatingLite,46,184,Numeric,true,JUtil,true,756
floatingLite,46,184,Numeric,true,Brics,true,5523
floatingLite,46,184,Numeric,true,BricsOptimized,true,930
floatingLite,46,184,Numeric,true,JRegex,true,720
floatingLite,47,188,Numeric,true,JUtil,true,777
floatingLite,47,188,Numeric,true,Brics,true,5649
floatingLite,47,188,Numeric,true,BricsOptimized,true,950
floatingLite,47,188,Numeric,true,JRegex,true,710
floatingLite,48,192,Numeric,true,JUtil,true,758
floatingLite,48,192,Numeric,true,Brics,true,5765
floatingLite,48,192,Numeric,true,BricsOptimized,true,973
floatingLite,48,192,Numeric,true,JRegex,true,707
floatingLite,49,196,Numeric,true,JUtil,true,764
floatingLite,49,196,Numeric,true,Brics,true,5886
floatingLite,49,196,Numeric,true,BricsOptimized,true,992
floatingLite,49,196,Numeric,true,JRegex,true,731
floatingLite,50,200,Numeric,true,JUtil,true,824
floatingLite,50,200,Numeric,true,Brics,true,6045
floatingLite,50,200,Numeric,true,BricsOptimized,true,1013
floatingLite,50,200,Numeric,true,JRegex,true,729
